  7.39 6860.11 
 57.42 6860.11 
107.45 6860.11 
157.48 6860.11 
207.51 6860.11 
257.54 6860.11 
307.57 6860.11 
357.60 6860.11 
407.62 6860.11 
457.65 6864.12 
507.68 6870.08 
557.71 6876.04 
607.74 6882.00 
657.77 6887.95 
707.80 6893.91 
757.83 6899.87 
807.86 6905.11 
857.89 6910.04 
907.92 6914.98 
957.94 6919.91 
1007.97 6924.84 
1058.00 6929.77 
1108.03 6934.71 
1158.06 6939.64 
1208.09 6944.57 
1258.12 6949.43 
1308.15 6954.15 
1358.18 6958.87 
1408.21 6963.58 
1458.24 6968.30 
1508.26 6973.02 
1558.29 6978.57 
1608.32 6985.04 
1658.35 6991.51 
1708.38 6997.98 
1758.41 7004.45 
1808.44 7010.92 
1858.47 7017.59 
1908.50 7027.66 
1958.53 7037.72 
2008.56 7047.78 
2058.59 7057.85 
2108.61 7067.91 
2158.64 7077.97 
2208.67 7088.42 
2258.70 7099.10 
2308.73 7109.77 
2358.76 7120.44 
2408.79 7131.12 
2458.82 7141.79 
2508.85 7148.94 
2558.88 7153.59 
2608.91 7158.23 
2658.93 7163.07 
2708.96 7173.74 
2758.99 7184.41 
2809.02 7195.09 
2859.05 7205.76 
2909.08 7216.43 
2959.11 7226.00 
3009.14 7235.43 
3059.17 7244.87 
3109.20 7254.30 
3159.23 7263.73 
3209.26 7270.67 
3259.28 7277.38 
3309.31 7284.09 
3359.34 7290.80 
3409.37 7297.51 
3459.40 7304.22 
3509.43 7310.93 
3559.46 7317.86 
3609.49 7324.83 
3659.52 7331.79 
3709.55 7338.75 
3759.58 7345.71 
3809.60 7352.67 
3859.63 7359.63 
3909.66 7367.99 
3959.69 7378.05 
4009.72 7388.11 
4059.75 7399.01 
4109.78 7412.14 
4159.81 7425.27 
4209.84 7438.39 
4259.87 7451.52 
4309.90 7463.62 
4359.92 7474.22 
4409.95 7484.81 
4459.98 7495.40 
4510.01 7506.00 
4560.04 7516.59 
4610.07 7526.17 
4660.10 7534.01 
4710.13 7541.84 
4760.16 7549.68 
4810.19 7557.52 
4860.22 7565.35 
4910.25 7573.19 
4960.27 7574.78 
5010.30 7575.73 
5060.33 7576.68 
5110.36 7577.62 
5160.39 7578.57 
5210.42 7579.59 
5260.45 7580.75 
5310.48 7581.91 
5360.51 7583.07 
5410.54 7584.23 
5460.57 7585.39 
5510.59 7586.55 
5560.62 7588.78 
5610.65 7592.54 
5660.68 7596.29 
5710.71 7600.05 
5760.74 7603.80 
5810.77 7607.56 
5860.80 7611.31 
5910.83 7615.39 
5960.86 7620.17 
6010.89 7624.94 
6060.92 7629.72 
6110.94 7634.50 
6160.97 7639.28 
6211.00 7644.05 
6261.03 7648.83 
6311.06 7653.61 
6361.09 7657.76 
6411.12 7661.89 
6461.15 7666.01 
6511.18 7670.13 
6561.21 7674.26 
6611.24 7678.38 
6661.26 7682.51 
6711.29 7686.63 
6761.32 7690.76 
6811.35 7694.88 
6861.38 7699.00 
6911.41 7703.13 
6961.44 7707.29 
7011.47 7712.49 
7061.50 7717.70 
7111.53 7722.90 
7161.56 7727.34 
7211.58 7731.74 
7261.61 7736.14 
7311.64 7740.55 
7361.67 7744.95 
7411.70 7749.35 
7461.73 7753.75 
7511.76 7758.16 
7561.79 7760.67 
7611.82 7761.22 
7661.85 7761.78 
7711.88 7762.33 
7761.91 7762.88 
7811.93 7763.43 
7861.96 7763.99 
7911.99 7764.54 
7962.02 7765.09 
8012.05 7765.65 
8062.08 7765.73 
8112.11 7765.73 
8162.14 7765.73 
8212.17 7765.73 
8262.20 7765.73 
8312.23 7765.73 
8362.25 7765.73 
8412.28 7765.73 
8462.31 7765.73 
8512.34 7765.73 
8562.37 7765.73 
8612.40 7766.86 
8662.43 7769.01 
8712.46 7771.17 
8762.49 7773.33 
8812.52 7775.48 
8862.55 7777.64 
8912.58 7779.80 
8962.60 7781.71 
9012.63 7781.71 
9062.66 7781.71 
9112.69 7781.71 
9162.72 7781.71 
9212.75 7781.71 
9262.78 7781.71 
9312.81 7781.71 
9362.84 7781.49 
9412.87 7781.24 
9462.90 7781.00 
9512.92 7780.76 
9562.95 7780.51 
9612.98 7780.27 
9663.01 7780.02 
9713.04 7779.78 
9763.07 7779.54 
9813.10 7779.29 
9863.13 7779.05 
9913.16 7779.05 
9963.19 7779.05 
10013.22 7779.05 
10063.24 7779.05 
10113.27 7779.05 
10163.30 7779.05 
10213.33 7779.05 
10263.36 7779.05 
10313.39 7779.05 
10363.42 7779.05 
10413.45 7779.05 
10463.48 7779.05 
10513.51 7781.23 
10563.54 7783.57 
10613.57 7785.91 
10663.59 7788.25 
10713.62 7790.59 
10763.65 7792.93 
10813.68 7795.27 
10863.71 7797.61 
10913.74 7799.95 
10963.77 7801.50 
11013.80 7802.88 
11063.83 7804.27 
11113.86 7805.65 
11163.89 7807.03 
11213.91 7808.41 
11263.94 7809.79 
11313.97 7811.18 
11364.00 7812.56 
11414.03 7813.70 
11464.06 7813.78 
11514.09 7813.86 
11564.12 7813.94 
11614.15 7814.02 
11664.18 7814.10 
11714.21 7814.18 
11764.23 7814.26 
11814.26 7814.34 
11864.29 7814.42 
11914.32 7814.50 
11964.35 7819.52 
12014.38 7824.55 
12064.41 7829.65 
12114.44 7834.95 
12164.47 7840.24 
12214.50 7845.54 
12264.53 7850.83 
12314.56 7856.13 
12364.58 7861.43 
12414.61 7866.76 
12464.64 7872.22 
12514.67 7877.67 
12564.70 7883.12 
12614.73 7888.57 
12664.76 7894.02 
12714.79 7899.47 
12764.82 7904.92 
12814.85 7910.37 
12864.88 7915.82 
12914.90 7921.27 
12964.93 7925.88 
13014.96 7927.92 
13064.99 7929.96 
13115.02 7932.00 
13165.05 7934.04 
13215.08 7936.08 
13265.11 7938.12 
13315.14 7941.02 
13365.17 7944.95 
13415.20 7948.88 
13465.23 7952.81 
13515.25 7956.74 
13565.28 7960.67 
13615.31 7966.08 
13665.34 7972.57 
13715.37 7979.07 
13765.40 7985.56 
13815.43 7992.05 
13865.46 7998.54 
13915.49 8006.71 
13965.52 8015.10 
14015.55 8023.49 
14065.57 8031.87 
14115.60 8038.74 
14165.63 8043.94 
14215.66 8049.15 
14265.69 8054.35 
14315.72 8059.56 
14365.75 8064.54 
14415.78 8068.29 
14465.81 8072.03 
14515.84 8075.78 
14565.87 8079.53 
14615.89 8083.27 
14665.92 8087.02 
14715.95 8090.77 
14765.98 8094.51 
14816.01 8097.71 
14866.04 8100.41 
14916.07 8103.10 
14966.10 8105.80 
15016.13 8108.49 
15066.16 8111.85 
15116.19 8116.29 
15166.22 8120.73 
15216.24 8125.17 
15266.27 8129.61 
15316.30 8134.05 
15366.33 8138.33 
15416.36 8141.61 
15466.39 8144.90 
15516.42 8148.18 
15566.45 8151.46 
15616.48 8154.74 
15666.51 8158.02 
15716.54 8161.30 
15766.56 8164.58 
15816.59 8166.94 
15866.62 8168.87 
15916.65 8171.45 
15966.68 8175.49 
16016.71 8179.53 
16066.74 8183.58 
16116.77 8187.62 
16166.80 8191.66 
16216.83 8195.71 
16266.86 8199.75 
16316.89 8203.79 
16366.91 8207.84 
16416.94 8211.82 
16466.97 8213.22 
16517.00 8214.62 
16567.03 8216.02 
16617.06 8217.42 
16667.09 8218.81 
16717.12 8220.21 
16767.15 8223.16 
16817.18 8228.34 
16867.21 8233.52 
16917.23 8238.70 
16967.26 8243.88 
17017.29 8249.06 
17067.32 8254.31 
17117.35 8259.90 
17167.38 8265.49 
17217.41 8271.08 
17267.44 8276.67 
17317.47 8283.04 
17367.50 8292.36 
17417.53 8301.68 
17467.55 8310.99 
17517.58 8320.31 
17567.61 8328.64 
17617.64 8334.03 
17667.67 8339.42 
17717.70 8344.82 
17767.73 8350.21 
17817.76 8355.60 
17867.79 8360.99 
17917.82 8366.38 
17967.85 8374.52 
18017.88 8385.00 
18067.90 8395.48 
18117.93 8405.96 
18167.96 8415.79 
18217.99 8421.33 
18268.02 8426.86 
18318.05 8432.40 
18368.08 8437.93 
18418.11 8443.47 
18468.14 8449.00 
18518.17 8454.54 
18568.20 8460.07 
18618.22 8465.61 
18668.25 8470.28 
18718.28 8474.92 
18768.31 8479.55 
18818.34 8484.19 
18868.37 8488.82 
18918.40 8493.46 
18968.43 8498.09 
19018.46 8498.22 
19068.49 8498.22 
19118.52 8498.22 
19168.54 8498.22 
19218.57 8498.22 
19268.60 8498.22 
19318.63 8498.22 
19368.66 8498.22 
19418.69 8498.22 
19468.72 8498.22 
19518.75 8498.22 
19568.78 8498.22 
19618.81 8498.22 
19668.84 8498.22 
19718.87 8498.22 
19768.89 8498.00 
19818.92 8497.40 
19868.95 8496.80 
19918.98 8496.20 
19969.01 8495.60 
20019.04 8495.00 
20069.07 8494.40 
20119.10 8493.81 
20169.13 8493.60 
20219.16 8493.60 
20269.19 8493.60 
20319.21 8493.60 
20369.24 8493.60 
20419.27 8493.60 
20469.30 8493.60 
20519.33 8493.60 
20569.36 8493.60 
20619.39 8493.60 
20669.42 8494.72 
20719.45 8497.77 
20769.48 8500.82 
20819.51 8503.87 
20869.54 8506.92 
20919.56 8509.97 
20969.59 8513.19 
21019.62 8516.78 
21069.65 8520.38 
21119.68 8523.97 
21169.71 8527.56 
21219.74 8530.73 
21269.77 8531.78 
21319.80 8532.83 
21369.83 8533.88 
21419.86 8534.92 
21469.88 8538.37 
21519.91 8542.56 
21569.94 8546.75 
21619.97 8550.94 
21670.00 8555.14 
21720.03 8559.33 
21770.06 8563.62 
21820.09 8568.46 
21870.12 8573.30 
21920.15 8578.14 
21970.18 8582.97 
22020.20 8587.95 
22070.23 8593.15 
22120.26 8598.36 
22170.29 8603.57 
22220.32 8608.77 
22270.35 8614.02 
22320.38 8620.12 
22370.41 8626.22 
22420.44 8632.32 
22470.47 8638.42 
22520.50 8644.52 
22570.53 8650.61 
22620.55 8655.66 
22670.58 8660.69 
22720.61 8665.72 
22770.64 8670.75 
22820.67 8675.78 
22870.70 8680.81 
22920.73 8688.69 
22970.76 8698.75 
23020.79 8708.81 
23070.82 8718.88 
23120.85 8728.94 
23170.87 8739.26 
23220.90 8754.01 
23270.93 8768.76 
23320.96 8783.51 
23370.99 8798.26 
23421.02 8813.00 
23471.05 8825.29 
23521.08 8836.67 
23571.11 8848.05 
23621.14 8859.43 
23671.17 8870.82 
23721.20 8882.20 
23771.22 8893.58 
23821.25 8904.96 
23871.28 8916.57 
23921.31 8928.19 
23971.34 8939.80 
24021.37 8951.41 
24071.40 8963.17 
24121.43 8975.39 
24171.46 8987.61 
24221.49 8999.83 
24271.52 9012.05 
24321.54 9024.27 
24371.57 9036.49 
24421.60 9047.33 
24471.63 9057.86 
24521.66 9068.39 
24571.69 9078.92 
24621.72 9089.45 
24671.75 9099.98 
24721.78 9110.52 
24771.81 9121.05 
24821.84 9131.15 
24871.86 9141.21 
24921.89 9151.27 
24971.92 9161.34 
25021.95 9171.40 
25071.98 9183.29 
25122.01 9197.77 
25172.04 9212.26 
25222.07 9226.74 
25272.10 9241.23 
25322.13 9255.71 
25372.16 9268.86 
25422.19 9279.57 
25472.21 9290.28 
25522.24 9300.98 
25572.27 9311.69 
25622.30 9322.39 
25672.33 9333.10 
25722.36 9343.80 
25772.39 9354.51 
25822.42 9364.75 
25872.45 9374.81 
25922.48 9384.88 
25972.51 9394.94 
26022.53 9405.00 
26072.56 9415.04 
26122.59 9424.97 
26172.62 9434.90 
26222.65 9444.83 
26272.68 9454.76 
26322.71 9464.69 
26372.74 9474.62 
26422.77 9484.88 
26472.80 9496.20 
26522.83 9507.52 
26572.85 9518.85 
26622.88 9530.17 
26672.91 9541.49 
26722.94 9552.81 
26772.97 9564.13 
26823.00 9579.01 
26873.03 9594.32 
26923.06 9609.64 
26973.09 9624.95 
27023.12 9640.26 
27073.15 9655.58 
27123.18 9670.89 
27173.20 9686.20 
27223.23 9700.30 
27273.26 9712.88 
27323.29 9725.46 
27373.32 9738.04 
27423.35 9750.62 
27473.38 9763.20 
27523.41 9775.78 
27573.44 9788.36 
27623.47 9800.94 
27673.50 9813.52 
27723.52 9826.09 
27773.55 9838.51 
27823.58 9850.89 
27873.61 9863.27 
27923.64 9875.65 
27973.67 9888.03 
28023.70 9900.68 
28073.73 9920.25 
28123.76 9939.82 
28173.79 9959.38 
28223.82 9978.95 
28273.85 9998.46 
28323.87 10014.47 
28373.90 10030.48 
28423.93 10046.49 
28473.96 10062.50 
28523.99 10078.51 
